Region;NumeroDepartement;NomDepartement;Circonscription;Canton
Bourgogne-Franche-Comte;71;Saone-et-Loire;4e circo;Mâcon-2
Bourgogne-Franche-Comte;71;Saone-et-Loire;4e circo;Montceau-les-Mines
Bourgogne-Franche-Comte;71;Saone-et-Loire;4e circo;Ouroux-sur-Saône
Bourgogne-Franche-Comte;71;Saone-et-Loire;4e circo;Paray-le-Monial
Bourgogne-Franche-Comte;71;Saone-et-Loire;5e circo;Pierre-de-Bresse
Bourgogne-Franche-Comte;71;Saone-et-Loire;5e circo;Saint-Rémy
Bourgogne-Franche-Comte;71;Saone-et-Loire;5e circo;Saint-Vallier
Bourgogne-Franche-Comte;71;Saone-et-Loire;5e circo;Tournus
Bourgogne-Franche-Comte;89;Yonne;1ere circo;Auxerre
Bourgogne-Franche-Comte;89;Yonne;1ere circo;Auxerre-1
Bourgogne-Franche-Comte;89;Yonne;1ere circo;Auxerre-2
Bourgogne-Franche-Comte;89;Yonne;1ere circo;Auxerre-3
Bourgogne-Franche-Comte;89;Yonne;1ere circo;Auxerre-4
Bourgogne-Franche-Comte;89;Yonne;1ere circo;Avallon
Bourgogne-Franche-Comte;89;Yonne;1ere circo;Brienon-sur-Armançon
Bourgogne-Franche-Comte;89;Yonne;1ere circo;Chablis
Bourgogne-Franche-Comte;89;Yonne;2e circo;Charny Orée de Puisaye
Bourgogne-Franche-Comte;89;Yonne;2e circo;Cœur de Puisaye
Bourgogne-Franche-Comte;89;Yonne;2e circo;Gâtinais en Bourgogne
Bourgogne-Franche-Comte;89;Yonne;2e circo;Joigny
Bourgogne-Franche-Comte;89;Yonne;2e circo;Joux-la-Ville
Bourgogne-Franche-Comte;89;Yonne;2e circo;Migennes
Bourgogne-Franche-Comte;89;Yonne;2e circo;Pont-sur-Yonne
Bourgogne-Franche-Comte;89;Yonne;2e circo;Saint-Florentin
Bourgogne-Franche-Comte;89;Yonne;3e circo;Sens
Bourgogne-Franche-Comte;89;Yonne;3e circo;Sens-1
Bourgogne-Franche-Comte;89;Yonne;3e circo;Sens-2
Bourgogne-Franche-Comte;89;Yonne;3e circo;Thorigny-sur-Oreuse
Bourgogne-Franche-Comte;89;Yonne;3e circo;Tonnerrois
Bourgogne-Franche-Comte;89;Yonne;3e circo;Villeneuve-sur-Yonne
Bourgogne-Franche-Comte;89;Yonne;3e circo;Vincelles
Bourgogne-Franche-Comte;90;Territoire-de-Belfort;1ere circo;Bavilliers
Bourgogne-Franche-Comte;90;Territoire-de-Belfort;1ere circo;Belfort
Bourgogne-Franche-Comte;90;Territoire-de-Belfort;1ere circo;Châtenois-les-Forges
Bourgogne-Franche-Comte;90;Territoire-de-Belfort;1ere circo;Delle
Bourgogne-Franche-Comte;90;Territoire-de-Belfort;2e circo;Giromagny
Bourgogne-Franche-Comte;90;Territoire-de-Belfort;2e circo;Grandvillars
Bourgogne-Franche-Comte;90;Territoire-de-Belfort;2e circo;Valdoie
Bretagne;22;Cotes-d-Armor;1ere circo;Bégard
Bretagne;22;Cotes-d-Armor;1ere circo;Broons
Bretagne;22;Cotes-d-Armor;1ere circo;Callac
Bretagne;22;Cotes-d-Armor;1ere circo;Dinan
Bretagne;22;Cotes-d-Armor;1ere circo;Guerlédan
Bretagne;22;Cotes-d-Armor;1ere circo;Guingamp
Bretagne;22;Cotes-d-Armor;2e circo;Lamballe-Armor
Bretagne;22;Cotes-d-Armor;2e circo;Lannion
Bretagne;22;Cotes-d-Armor;2e circo;Lanvallay
Bretagne;22;Cotes-d-Armor;2e circo;Loudéac
Bretagne;22;Cotes-d-Armor;2e circo;Paimpol
Bretagne;22;Cotes-d-Armor;2e circo;Perros-Guirec
Bretagne;22;Cotes-d-Armor;3e circo;Plaintel
Bretagne;22;Cotes-d-Armor;3e circo;Plancoët
Bretagne;22;Cotes-d-Armor;3e circo;Plélo
Bretagne;22;Cotes-d-Armor;3e circo;Plénée-Jugon
Bretagne;22;Cotes-d-Armor;3e circo;Pléneuf-Val-André
Bretagne;22;Cotes-d-Armor;3e circo;Plérin
Bretagne;22;Cotes-d-Armor;4e circo;Pleslin-Trigavou
Bretagne;22;Cotes-d-Armor;4e circo;Plestin-les-Grèves
Bretagne;22;Cotes-d-Armor;4e circo;Ploufragan
Bretagne;22;Cotes-d-Armor;4e circo;Plouha
Bretagne;22;Cotes-d-Armor;4e circo;Rostrenen
Bretagne;22;Cotes-d-Armor;4e circo;Saint-Brieuc
Bretagne;22;Cotes-d-Armor;5e circo;Trégueux
Bretagne;22;Cotes-d-Armor;5e circo;Tréguier
Bretagne;29;Finistere;1ere circo;Brest
Bretagne;29;Finistere;1ere circo;Brest-3
Bretagne;29;Finistere;1ere circo;Brest-4
Bretagne;29;Finistere;1ere circo;Briec
Bretagne;29;Finistere;2e circo;Carhaix-Plouguer
Bretagne;29;Finistere;2e circo;Concarneau
Bretagne;29;Finistere;2e circo;Crozon
Bretagne;29;Finistere;2e circo;Douarnenez
Bretagne;29;Finistere;3e circo;Fouesnant
Bretagne;29;Finistere;3e circo;Guipavas
Bretagne;29;Finistere;3e circo;Landerneau
Bretagne;29;Finistere;3e circo;Landivisiau
Bretagne;29;Finistere;4e circo;Lesneven
Bretagne;29;Finistere;4e circo;Moëlan-sur-Mer
Bretagne;29;Finistere;4e circo;Morlaix
Bretagne;29;Finistere;4e circo;Plabennec
Bretagne;29;Finistere;5e circo;Plonéour-Lanvern
Bretagne;29;Finistere;5e circo;Plouigneau
Bretagne;29;Finistere;5e circo;Pont-de-Buis-lès-Quimerch
Bretagne;29;Finistere;5e circo;Pont-l'Abbé
Bretagne;29;Finistere;6e circo;Quimper
Bretagne;29;Finistere;6e circo;Quimper-1
Bretagne;29;Finistere;6e circo;Quimperlé
Bretagne;29;Finistere;6e circo;Saint-Pol-de-Léon
Bretagne;29;Finistere;7e circo;Saint-Renan
Bretagne;35;Ille-et-Vilaine;1ere circo;Bain-de-Bretagne
Bretagne;35;Ille-et-Vilaine;1ere circo;Betton
Bretagne;35;Ille-et-Vilaine;1ere circo;Bruz
Bretagne;35;Ille-et-Vilaine;1ere circo;Châteaugiron
Bretagne;35;Ille-et-Vilaine;2e circo;Combourg
Bretagne;35;Ille-et-Vilaine;2e circo;Dol-de-Bretagne
Bretagne;35;Ille-et-Vilaine;2e circo;Fougères
Bretagne;35;Ille-et-Vilaine;2e circo;Fougères-1
Bretagne;35;Ille-et-Vilaine;3e circo;Fougères-2
Bretagne;35;Ille-et-Vilaine;3e circo;Guichen
Bretagne;35;Ille-et-Vilaine;3e circo;Janzé
Bretagne;35;Ille-et-Vilaine;3e circo;La Guerche-de-Bretagne
Bretagne;35;Ille-et-Vilaine;4e circo;Le Rheu
Bretagne;35;Ille-et-Vilaine;4e circo;Liffré
Bretagne;35;Ille-et-Vilaine;4e circo;Melesse
Bretagne;35;Ille-et-Vilaine;4e circo;Montauban-de-Bretagne
Bretagne;35;Ille-et-Vilaine;5e circo;Montfort-sur-Meu
Bretagne;35;Ille-et-Vilaine;5e circo;Redon
Bretagne;35;Ille-et-Vilaine;5e circo;Rennes
Bretagne;35;Ille-et-Vilaine;5e circo;Rennes-3
Bretagne;35;Ille-et-Vilaine;6e circo;Rennes-5
Bretagne;35;Ille-et-Vilaine;6e circo;Rennes-6
Bretagne;35;Ille-et-Vilaine;6e circo;Saint-Malo
Bretagne;35;Ille-et-Vilaine;6e circo;Saint-Malo-1
Bretagne;35;Ille-et-Vilaine;7e circo;Saint-Malo-2
Bretagne;35;Ille-et-Vilaine;7e circo;Val-Couesnon
Bretagne;35;Ille-et-Vilaine;7e circo;Vitré
Bretagne;56;Morbihan;1ere circo;Auray
Bretagne;56;Morbihan;1ere circo;Gourin
Bretagne;56;Morbihan;1ere circo;Grand-Champ
Bretagne;56;Morbihan;1ere circo;Guer
Bretagne;56;Morbihan;2e circo;Guidel
Bretagne;56;Morbihan;2e circo;Hennebont
Bretagne;56;Morbihan;2e circo;Lanester
Bretagne;56;Morbihan;2e circo;Lorient
Bretagne;56;Morbihan;3e circo;Lorient-2
Bretagne;56;Morbihan;3e circo;Moréac
Bretagne;56;Morbihan;3e circo;Muzillac
Bretagne;56;Morbihan;3e circo;Ploemeur
Bretagne;56;Morbihan;4e circo;Ploërmel
Bretagne;56;Morbihan;4e circo;Pluvigner
Bretagne;56;Morbihan;4e circo;Pontivy
Bretagne;56;Morbihan;4e circo;Questembert
Bretagne;56;Morbihan;5e circo;Quiberon
Bretagne;56;Morbihan;5e circo;Séné
Bretagne;56;Morbihan;5e circo;Vannes
Bretagne;56;Morbihan;5e circo;Vannes-2
Bretagne;56;Morbihan;6e circo;Vannes-3
Centre-Val-de-Loire;18;Cher;1ere circo;Aubigny-sur-Nère
Centre-Val-de-Loire;18;Cher;1ere circo;Avord
Centre-Val-de-Loire;18;Cher;1ere circo;Bourges
Centre-Val-de-Loire;18;Cher;1ere circo;Chârost
Centre-Val-de-Loire;18;Cher;1ere circo;Châteaumeillant
Centre-Val-de-Loire;18;Cher;1ere circo;Dun-sur-Auron
Centre-Val-de-Loire;18;Cher;2e circo;La Guerche-sur-l'Aubois
Centre-Val-de-Loire;18;Cher;2e circo;Mehun-sur-Yèvre
Centre-Val-de-Loire;18;Cher;2e circo;Osmery
Centre-Val-de-Loire;18;Cher;2e circo;Saint-Amand-Montrond
Centre-Val-de-Loire;18;Cher;2e circo;Saint-Doulchard
Centre-Val-de-Loire;18;Cher;2e circo;Saint-Germain-du-Puy
Centre-Val-de-Loire;18;Cher;3e circo;Saint-Martin-d'Auxigny
Centre-Val-de-Loire;18;Cher;3e circo;Sancerre
Centre-Val-de-Loire;18;Cher;3e circo;Trouy
Centre-Val-de-Loire;18;Cher;3e circo;Vierzon
Centre-Val-de-Loire;18;Cher;3e circo;Vierzon-2
Centre-Val-de-Loire;28;Eure-et-Loir;1ere circo;Anet
Centre-Val-de-Loire;28;Eure-et-Loir;1ere circo;Auneau
Centre-Val-de-Loire;28;Eure-et-Loir;1ere circo;Brou
Centre-Val-de-Loire;28;Eure-et-Loir;1ere circo;Chartres
Centre-Val-de-Loire;28;Eure-et-Loir;1ere circo;Chartres-1
Centre-Val-de-Loire;28;Eure-et-Loir;2e circo;Chartres-2
Centre-Val-de-Loire;28;Eure-et-Loir;2e circo;Chartres-3
Centre-Val-de-Loire;28;Eure-et-Loir;2e circo;Châteaudun
Centre-Val-de-Loire;28;Eure-et-Loir;2e circo;Dreux
Centre-Val-de-Loire;28;Eure-et-Loir;2e circo;Dreux-1
Centre-Val-de-Loire;28;Eure-et-Loir;3e circo;Dreux-2
Centre-Val-de-Loire;28;Eure-et-Loir;3e circo;Épernon
Centre-Val-de-Loire;28;Eure-et-Loir;3e circo;Illiers-Combray
Centre-Val-de-Loire;28;Eure-et-Loir;3e circo;Les Villages Vovéens
Centre-Val-de-Loire;28;Eure-et-Loir;3e circo;Lucé
Centre-Val-de-Loire;28;Eure-et-Loir;4e circo;Nogent-le-Rotrou
Centre-Val-de-Loire;28;Eure-et-Loir;4e circo;Saint-Lubin-des-Joncherets
Centre-Val-de-Loire;36;Indre;1ere circo;Ardentes
Centre-Val-de-Loire;36;Indre;1ere circo;Argenton-sur-Creuse
Centre-Val-de-Loire;36;Indre;1ere circo;Buzançais
Centre-Val-de-Loire;36;Indre;1ere circo;Châteauroux
Centre-Val-de-Loire;36;Indre;1ere circo;Châteauroux-1
Centre-Val-de-Loire;36;Indre;1ere circo;Issoudun
Centre-Val-de-Loire;36;Indre;1ere circo;La Châtre
Centre-Val-de-Loire;36;Indre;2e circo;Le Blanc
Centre-Val-de-Loire;36;Indre;2e circo;Levroux
Centre-Val-de-Loire;36;Indre;2e circo;Neuvy-Saint-Sépulchre
Centre-Val-de-Loire;36;Indre;2e circo;Saint-Gaultier
Centre-Val-de-Loire;36;Indre;2e circo;Saint-Maur
Centre-Val-de-Loire;36;Indre;2e circo;Valençay
Centre-Val-de-Loire;37;Indre-et-Loire;1ere circo;Amboise
Centre-Val-de-Loire;37;Indre-et-Loire;1ere circo;Ballan-Miré
Centre-Val-de-Loire;37;Indre-et-Loire;1ere circo;Bléré
Centre-Val-de-Loire;37;Indre-et-Loire;1ere circo;Château-Renault
Centre-Val-de-Loire;37;Indre-et-Loire;2e circo;Chinon
Centre-Val-de-Loire;37;Indre-et-Loire;2e circo;Descartes
Centre-Val-de-Loire;37;Indre-et-Loire;2e circo;Joué-lès-Tours
Centre-Val-de-Loire;37;Indre-et-Loire;2e circo;Langeais
Centre-Val-de-Loire;37;Indre-et-Loire;3e circo;Loches
Centre-Val-de-Loire;37;Indre-et-Loire;3e circo;Montlouis-sur-Loire
Centre-Val-de-Loire;37;Indre-et-Loire;3e circo;Monts
Centre-Val-de-Loire;37;Indre-et-Loire;3e circo;Saint-Cyr-sur-Loire
Centre-Val-de-Loire;37;Indre-et-Loire;4e circo;Sainte-Maure-de-Touraine
Centre-Val-de-Loire;37;Indre-et-Loire;4e circo;Saint-Pierre-des-Corps
Centre-Val-de-Loire;37;Indre-et-Loire;4e circo;Tours
Centre-Val-de-Loire;37;Indre-et-Loire;4e circo;Vouvray
Centre-Val-de-Loire;41;Loir-et-Cher;1ere circo;Blois
Centre-Val-de-Loire;41;Loir-et-Cher;1ere circo;Blois-2
Centre-Val-de-Loire;41;Loir-et-Cher;1ere circo;Blois-3
Centre-Val-de-Loire;41;Loir-et-Cher;1ere circo;Chambord
Centre-Val-de-Loire;41;Loir-et-Cher;1ere circo;La Beauce
Centre-Val-de-Loire;41;Loir-et-Cher;1ere circo;La Sologne
Centre-Val-de-Loire;41;Loir-et-Cher;2e circo;Le Controis-en-Sologne
Centre-Val-de-Loire;41;Loir-et-Cher;2e circo;Le Perche
Centre-Val-de-Loire;41;Loir-et-Cher;2e circo;Montoire-sur-le-Loir
Centre-Val-de-Loire;41;Loir-et-Cher;2e circo;Montrichard Val de Cher
Centre-Val-de-Loire;41;Loir-et-Cher;2e circo;Romorantin-Lanthenay
Centre-Val-de-Loire;41;Loir-et-Cher;2e circo;Saint-Aignan
Centre-Val-de-Loire;41;Loir-et-Cher;3e circo;Selles-sur-Cher
Centre-Val-de-Loire;41;Loir-et-Cher;3e circo;Vendôme
Centre-Val-de-Loire;41;Loir-et-Cher;3e circo;Veuzain-sur-Loire
Centre-Val-de-Loire;41;Loir-et-Cher;3e circo;Vineuil
Centre-Val-de-Loire;45;Loiret;1ere circo;Beaugency
Centre-Val-de-Loire;45;Loiret;1ere circo;Châlette-sur-Loing
Centre-Val-de-Loire;45;Loiret;1ere circo;Châteauneuf-sur-Loire
Centre-Val-de-Loire;45;Loiret;1ere circo;Courtenay
Centre-Val-de-Loire;45;Loiret;2e circo;Fleury-les-Aubrais
Centre-Val-de-Loire;45;Loiret;2e circo;Gien
Centre-Val-de-Loire;45;Loiret;2e circo;La Ferté-Saint-Aubin
Centre-Val-de-Loire;45;Loiret;2e circo;Le Malesherbois
Centre-Val-de-Loire;45;Loiret;3e circo;Lorris
Centre-Val-de-Loire;45;Loiret;3e circo;Meung-sur-Loire
Centre-Val-de-Loire;45;Loiret;3e circo;Montargis
Centre-Val-de-Loire;45;Loiret;3e circo;Olivet
Centre-Val-de-Loire;45;Loiret;4e circo;Orléans
Centre-Val-de-Loire;45;Loiret;4e circo;Orléans-3
Centre-Val-de-Loire;45;Loiret;4e circo;Pithiviers
Centre-Val-de-Loire;45;Loiret;4e circo;Saint-Jean-de-Braye
Centre-Val-de-Loire;45;Loiret;5e circo;Saint-Jean-de-la-Ruelle
Centre-Val-de-Loire;45;Loiret;5e circo;Saint-Jean-le-Blanc
Centre-Val-de-Loire;45;Loiret;5e circo;Sully-sur-Loire
Corse;2A;Corse-du-Sud;1ere circo;Ajaccio
Corse;2A;Corse-du-Sud;1ere circo;Ajaccio-5
Corse;2A;Corse-du-Sud;1ere circo;Bavella
Corse;2A;Corse-du-Sud;1ere circo;Grand Sud
Corse;2A;Corse-du-Sud;1ere circo;Gravona-Prunelli
Corse;2A;Corse-du-Sud;2e circo;Porto-Vecchio
Corse;2A;Corse-du-Sud;2e circo;Sartenais-Valinco
Corse;2A;Corse-du-Sud;2e circo;Sevi-Sorru-Cinarca
Corse;2A;Corse-du-Sud;2e circo;Taravo-Ornano
Corse;2B;Haute-Corse;1ere circo;Bastia
Corse;2B;Haute-Corse;1ere circo;Bastia-1
Corse;2B;Haute-Corse;1ere circo;Bastia-4
Corse;2B;Haute-Corse;1ere circo;Biguglia-Nebbio
Corse;2B;Haute-Corse;1ere circo;Borgo
Corse;2B;Haute-Corse;1ere circo;Calvi
Corse;2B;Haute-Corse;1ere circo;Cap Corse
Corse;2B;Haute-Corse;2e circo;Casinca-Fumalto
Corse;2B;Haute-Corse;2e circo;Castagniccia
Corse;2B;Haute-Corse;2e circo;Corte
Corse;2B;Haute-Corse;2e circo;Fiumorbo-Castello
Corse;2B;Haute-Corse;2e circo;Ghisonaccia
Corse;2B;Haute-Corse;2e circo;Golo-Morosaglia
Corse;2B;Haute-Corse;2e circo;L'île-Rousse
Grand-Est;08;Ardennes;1ere circo;Attigny
Grand-Est;08;Ardennes;1ere circo;Bogny-sur-Meuse
Grand-Est;08;Ardennes;1ere circo;Carignan
Grand-Est;08;Ardennes;1ere circo;Charleville-Mézières
Grand-Est;08;Ardennes;1ere circo;Charleville-Mézières-1
Grand-Est;08;Ardennes;1ere circo;Charleville-Mézières-2
Grand-Est;08;Ardennes;1ere circo;Charleville-Mézières-3
Grand-Est;08;Ardennes;2e circo;Charleville-Mézières-4
Grand-Est;08;Ardennes;2e circo;Château-Porcien
Grand-Est;08;Ardennes;2e circo;Givet
Grand-Est;08;Ardennes;2e circo;Nouvion-sur-Meuse
Grand-Est;08;Ardennes;2e circo;Rethel
Grand-Est;08;Ardennes;2e circo;Revin
Grand-Est;08;Ardennes;2e circo;Rocroi
Grand-Est;08;Ardennes;3e circo;Sedan
Grand-Est;08;Ardennes;3e circo;Sedan-1
Grand-Est;08;Ardennes;3e circo;Sedan-2
Grand-Est;08;Ardennes;3e circo;Sedan-3
Grand-Est;08;Ardennes;3e circo;Signy-l'Abbaye
Grand-Est;08;Ardennes;3e circo;Villers-Semeuse
Grand-Est;08;Ardennes;3e circo;Vouziers
Grand-Est;10;Aube;1ere circo;Aix-Villemaur-Pâlis
Grand-Est;10;Aube;1ere circo;Arcis-sur-Aube
Grand-Est;10;Aube;1ere circo;Bar-sur-Aube
Grand-Est;10;Aube;1ere circo;Bar-sur-Seine
Grand-Est;10;Aube;1ere circo;Brienne-le-Château
Grand-Est;10;Aube;1ere circo;Creney-près-Troyes
Grand-Est;10;Aube;2e circo;Les Riceys
Grand-Est;10;Aube;2e circo;Nogent-sur-Seine
Grand-Est;10;Aube;2e circo;Romilly-sur-Seine
Grand-Est;10;Aube;2e circo;Saint-André-les-Vergers
Grand-Est;10;Aube;2e circo;Saint-Lyé
Grand-Est;10;Aube;2e circo;Troyes
Grand-Est;10;Aube;3e circo;Troyes-2
Grand-Est;10;Aube;3e circo;Troyes-3
Grand-Est;10;Aube;3e circo;Troyes-4
Grand-Est;10;Aube;3e circo;Vendeuvre-sur-Barse
Grand-Est;51;Marne;1ere circo;Argonne Suippe et Vesle
Grand-Est;51;Marne;1ere circo;Bourgogne-Fresne
Grand-Est;51;Marne;1ere circo;Châlons-en-Champagne
Grand-Est;51;Marne;1ere circo;Châlons-en-Champagne-1
Grand-Est;51;Marne;2e circo;Châlons-en-Champagne-2
Grand-Est;51;Marne;2e circo;Châlons-en-Champagne-3
Grand-Est;51;Marne;2e circo;Dormans-Paysages de Champagne
Grand-Est;51;Marne;2e circo;Épernay
Grand-Est;51;Marne;3e circo;Épernay-1
Grand-Est;51;Marne;3e circo;Épernay-2
Grand-Est;51;Marne;3e circo;Fismes-Montagne de Reims
Grand-Est;51;Marne;3e circo;Mourmelon-Vesle et Monts de Champagne
Grand-Est;51;Marne;4e circo;Reims
Grand-Est;51;Marne;4e circo;Reims-4
Grand-Est;51;Marne;4e circo;Reims-5
Grand-Est;51;Marne;4e circo;Reims-8
Grand-Est;51;Marne;5e circo;Sermaize-les-Bains
Grand-Est;51;Marne;5e circo;Sézanne-Brie et Champagne
Grand-Est;51;Marne;5e circo;Vertus-Plaine Champenoise
Grand-Est;51;Marne;5e circo;Vitry-le-François-Champagne et Der
Grand-Est;52;Haute-Marne;1ere circo;Bologne
Grand-Est;52;Haute-Marne;1ere circo;Bourbonne-les-Bains
Grand-Est;52;Haute-Marne;1ere circo;Chalindrey
Grand-Est;52;Haute-Marne;1ere circo;Châteauvillain
Grand-Est;52;Haute-Marne;1ere circo;Chaumont
Grand-Est;52;Haute-Marne;1ere circo;Chaumont-1
Grand-Est;52;Haute-Marne;1ere circo;Chaumont-2
Grand-Est;52;Haute-Marne;1ere circo;Chaumont-3
Grand-Est;52;Haute-Marne;1ere circo;Eurville-Bienville
Grand-Est;52;Haute-Marne;2e circo;Joinville
Grand-Est;52;Haute-Marne;2e circo;Langres
Grand-Est;52;Haute-Marne;2e circo;Nogent
Grand-Est;52;Haute-Marne;2e circo;Poissons
Grand-Est;52;Haute-Marne;2e circo;Saint-Dizier
Grand-Est;52;Haute-Marne;2e circo;Saint-Dizier-1
Grand-Est;52;Haute-Marne;2e circo;Saint-Dizier-3
Grand-Est;52;Haute-Marne;2e circo;Villegusien-le-Lac
Grand-Est;52;Haute-Marne;2e circo;Wassy
Grand-Est;54;Meurthe-et-Moselle;1ere circo;Baccarat
Grand-Est;54;Meurthe-et-Moselle;1ere circo;Entre Seille et Meurthe
Grand-Est;54;Meurthe-et-Moselle;1ere circo;Grand Couronné
Grand-Est;54;Meurthe-et-Moselle;1ere circo;Jarny
Grand-Est;54;Meurthe-et-Moselle;2e circo;Jarville-la-Malgrange
Grand-Est;54;Meurthe-et-Moselle;2e circo;Laxou
Grand-Est;54;Meurthe-et-Moselle;2e circo;Le Nord-Toulois
Grand-Est;54;Meurthe-et-Moselle;2e circo;Longwy
Grand-Est;54;Meurthe-et-Moselle;3e circo;Lunéville
Grand-Est;54;Meurthe-et-Moselle;3e circo;Lunéville-1
Grand-Est;54;Meurthe-et-Moselle;3e circo;Lunéville-2
Grand-Est;54;Meurthe-et-Moselle;3e circo;Meine au Saintois
Grand-Est;54;Meurthe-et-Moselle;4e circo;Mont-Saint-Martin
Grand-Est;54;Meurthe-et-Moselle;4e circo;Nancy
Grand-Est;54;Meurthe-et-Moselle;4e circo;Neuves-Maisons
Grand-Est;54;Meurthe-et-Moselle;4e circo;Pays de Briey
Grand-Est;54;Meurthe-et-Moselle;5e circo;Pont-à-Mousson
Grand-Est;54;Meurthe-et-Moselle;5e circo;Saint-Max
Grand-Est;54;Meurthe-et-Moselle;5e circo;Toul
Grand-Est;54;Meurthe-et-Moselle;5e circo;Val de Lorraine Sud
Grand-Est;54;Meurthe-et-Moselle;6e circo;Vandœuvre-lès-Nancy
Grand-Est;54;Meurthe-et-Moselle;6e circo;Villerupt
Grand-Est;55;Meuse;1ere circo;Ancerville
Grand-Est;55;Meuse;1ere circo;Bar-le-Duc
Grand-Est;55;Meuse;1ere circo;Bar-le-Duc-1
Grand-Est;55;Meuse;1ere circo;Bar-le-Duc-2
Grand-Est;55;Meuse;1ere circo;Belleville-sur-Meuse
Grand-Est;55;Meuse;1ere circo;Bouligny
Grand-Est;55;Meuse;1ere circo;Clermont-en-Argonne
Grand-Est;55;Meuse;1ere circo;Commercy
Grand-Est;55;Meuse;1ere circo;Dieue-sur-Meuse
Grand-Est;55;Meuse;1ere circo;Étain
Grand-Est;55;Meuse;2e circo;Ligny-en-Barrois
Grand-Est;55;Meuse;2e circo;Montmédy
Grand-Est;55;Meuse;2e circo;Revigny-sur-Ornain
Grand-Est;55;Meuse;2e circo;Saint-Mihiel
Grand-Est;55;Meuse;2e circo;Stenay
Grand-Est;55;Meuse;2e circo;Vaucouleurs
Grand-Est;55;Meuse;2e circo;Verdun
Grand-Est;55;Meuse;2e circo;Verdun-1
Grand-Est;55;Meuse;2e circo;Verdun-2
Grand-Est;57;Moselle;1ere circo;Algrange
Grand-Est;57;Moselle;1ere circo;Bitche
Grand-Est;57;Moselle;1ere circo;Boulay-Moselle
Grand-Est;57;Moselle;2e circo;Bouzonville
Grand-Est;57;Moselle;2e circo;Fameck
Grand-Est;57;Moselle;2e circo;Faulquemont
Grand-Est;57;Moselle;3e circo;Forbach
Grand-Est;57;Moselle;3e circo;Freyming-Merlebach
Grand-Est;57;Moselle;3e circo;Hayange
Grand-Est;57;Moselle;4e circo;Le Pays Messin
Grand-Est;57;Moselle;4e circo;Le Saulnois
Grand-Est;57;Moselle;4e circo;Le Sillon Mosellan
Grand-Est;57;Moselle;5e circo;Les Coteaux de Moselle
Grand-Est;57;Moselle;5e circo;Metz
Grand-Est;57;Moselle;5e circo;Metzervisse
Grand-Est;57;Moselle;6e circo;Montigny-lès-Metz
Grand-Est;57;Moselle;6e circo;Phalsbourg
Grand-Est;57;Moselle;6e circo;Rombas
Grand-Est;57;Moselle;7e circo;Saint-Avold
Grand-Est;57;Moselle;7e circo;Sarralbe
Grand-Est;57;Moselle;7e circo;Sarrebourg
Grand-Est;57;Moselle;8e circo;Sarreguemines
Grand-Est;57;Moselle;8e circo;Stiring-Wendel
Grand-Est;57;Moselle;8e circo;Thionville
Grand-Est;57;Moselle;9e circo;Yutz
Grand-Est;67;Bas-Rhin;1ere circo;Bischwiller
Grand-Est;67;Bas-Rhin;1ere circo;Bouxwiller
Grand-Est;67;Bas-Rhin;1ere circo;Brumath
Grand-Est;67;Bas-Rhin;2e circo;Erstein
Grand-Est;67;Bas-Rhin;2e circo;Haguenau
Grand-Est;67;Bas-Rhin;2e circo;Hœnheim
Grand-Est;67;Bas-Rhin;3e circo;Illkirch-Graffenstaden
Grand-Est;67;Bas-Rhin;3e circo;Ingwiller
Grand-Est;67;Bas-Rhin;3e circo;Lingolsheim
Grand-Est;67;Bas-Rhin;4e circo;Molsheim
Grand-Est;67;Bas-Rhin;4e circo;Mutzig
Grand-Est;67;Bas-Rhin;4e circo;Obernai
Grand-Est;67;Bas-Rhin;5e circo;Reichshoffen
Grand-Est;67;Bas-Rhin;5e circo;Saverne
Grand-Est;67;Bas-Rhin;5e circo;Schiltigheim
Grand-Est;67;Bas-Rhin;6e circo;Sélestat
Grand-Est;67;Bas-Rhin;6e circo;Strasbourg
Grand-Est;67;Bas-Rhin;6e circo;Val-de-Moder
Grand-Est;67;Bas-Rhin;7e circo;Wissembourg
Grand-Est;68;Haut-Rhin;1ere circo;Altkirch
Grand-Est;68;Haut-Rhin;1ere circo;Brunstatt-Didenheim
Grand-Est;68;Haut-Rhin;1ere circo;Cernay
Grand-Est;68;Haut-Rhin;2e circo;Colmar
Grand-Est;68;Haut-Rhin;2e circo;Colmar-1
Grand-Est;68;Haut-Rhin;2e circo;Colmar-2
Grand-Est;68;Haut-Rhin;3e circo;Ensisheim
Grand-Est;68;Haut-Rhin;3e circo;Guebwiller
Grand-Est;68;Haut-Rhin;3e circo;Kingersheim
Grand-Est;68;Haut-Rhin;4e circo;Masevaux-Niederbruck
Grand-Est;68;Haut-Rhin;4e circo;Mulhouse
Grand-Est;68;Haut-Rhin;4e circo;Mulhouse-3
Grand-Est;68;Haut-Rhin;5e circo;Rixheim
Grand-Est;68;Haut-Rhin;5e circo;Sainte-Marie-aux-Mines
Grand-Est;68;Haut-Rhin;5e circo;Saint-Louis
Grand-Est;68;Haut-Rhin;6e circo;Wintzenheim
Grand-Est;68;Haut-Rhin;6e circo;Wittenheim
Grand-Est;88;Vosges;1ere circo;Bruyères
Grand-Est;88;Vosges;1ere circo;Charmes
Grand-Est;88;Vosges;1ere circo;Darney
Grand-Est;88;Vosges;1ere circo;Épinal
Grand-Est;88;Vosges;1ere circo;Épinal-1
